Total_Cost,2036.3663015728437
Energy_Cost,637.8613947931041
Network_Cost,139.4426447829701
Peak_Day_Cost,7.69081689
Total_Revenue,0
Energy_Revenue,0
Primary_Reserve_Revenue,0
Temp_Deviation_Cost,1251.3714451064038
CurtailCost,3730590597723904e-25
