pMonth,pWeek,pHour,pBuy_Energy,pSell_Energy,pBuy_NetworkConnection,pBuy_FirmCapacity,pSell_FirmCapacity,pNonControllableLoad,pPV_Generation,pOtherNonControllableGen,pOutdoorTemp,pSetPoint,pSell_PrimaryUpCap,pSell_PrimaryDownCap,pSell_PrimaryEnergy,pBuy_PrimaryEnergy,pD2CPrimaryUp,pD2CPrimaryDown,pMonthly_Network_Cost,pHP_Month,pAC_Month
3,12,1810,0.07984,0,0.05,0,0,0.732043489,0.459732129,0,0,17,0.3992,0.3992,0,0,0,0,,,
3,12,1811,0.09412,0,0.05,0,0,0.737027932,0.513976226,0,-1,17,0.4706,0.4706,0,0,0,0,,,
3,12,1812,0.20541,0,0.05,0,0,0.752337261,0.522277516,0,-1,17,1.02705,1.02705,0,0,0,0,,,
3,12,1813,0.111,0,0.05,0,0,0.737451828,0.510755903,0,-2,17,0.555,0.555,0,0,0,0,,,
3,12,1814,0.08445,0,0.05,0,0,0.715547049,0.49442371,0,-2,17,0.42225,0.42225,0,0,0,0,,,
3,12,1815,0.08076,0,0.05,0,0,0.708240207,0.385888935,0,1,17,0.4038,0.4038,0,0,0,0,,,
3,12,1816,0.12486,0,0.05,0,0,0.746889753,0.307433548,0,0,17,0.6243,0.6243,0,0,0,0,,,
3,12,1817,0.10763,0,0.05,0,0,0.903947399,0.194586258,0,0,20,0.53815,0.53815,0,0,0,0,,,
3,12,1818,0.11691,0,0.05,0,0,1.210680091,0.087847871,0,0,20,0.58455,0.58455,0,0,0,0,,,
3,12,1819,0.15896,0,0.05,0,0,1.461187716,0.01736629,0,-1,20,0.7948,0.7948,0,0,0,0,,,
3,12,1820,0.09372,0,0.05,0,0,1.658139291,0,0,-2,20,0.4686,0.4686,0,0,0,0,,,
3,12,1821,0.0848,0,0.05,0,0,1.699118413,0,0,-2,20,0.424,0.424,0,0,0,0,,,
3,12,1822,0.06423,0,0.05,0,0,1.536161069,0,0,-2,18,0.32115,0.32115,0,0,0,0,,,
3,12,1823,0.05047,0,0.05,0,0,1.233834275,0,0,-3.1,18,0.25235,0.25235,0,0,0,0,,,
3,12,1824,0.06325,0,0.05,0,0,0.942623904,0,0,-4,18,0.31625,0.31625,0,0,0,0,,,
3,12,1825,0.09354,0,0.05,0,0,0.646016218,0,0,-4.9,18,0.4677,0.4677,0,0,0,0,,,
3,12,1826,0.08788,0,0.05,0,0,0.525576651,0,0,-5.6,18,0.4394,0.4394,0,0,0,0,,,
3,12,1827,0.08997,0,0.05,0,0,0.473457867,0,0,-6,18,0.44985,0.44985,0,0,0,0,,,
3,12,1828,0.07164,0,0.05,0,0,0.460178145,0,0,-6.6,18,0.3582,0.3582,0,0,0,0,,,
3,12,1829,0.05576,0,0.05,0,0,0.459253848,0.00000761,0,-7,20,0.2788,0.2788,0,0,0,0,,,
3,12,1830,0.13159,0,0.05,0,0,0.514418281,0.027888613,0,-7,20,0.65795,0.65795,0,0,0,0,,,
3,12,1831,0.16224,0,0.05,0,0,0.672706117,0.107280194,0,-7,20,0.8112,0.8112,0,0,0,0,,,
3,12,1832,0.09665,0,0.05,0,0,0.882076772,0.232245258,0,-6,20,0.48325,0.48325,0,0,0,0,,,
3,12,1833,0.07049,0,0.05,0,0,0.843035914,0.340959516,0,-4,17,0.35245,0.35245,0,0,0,0,,,
3,12,1834,0.08181,0,0.05,0,0,0.777074547,0.459732129,0,-3,17,0.40905,0.40905,0,0,0,0,,,
3,12,1835,0.06517,0,0.05,0,0,0.787944161,0.513976226,0,-1,17,0.32585,0.32585,0,0,0,0,,,
3,12,1836,0.09665,0,0.05,0,0,0.80482602,0.522277516,0,0,17,0.48325,0.48325,0,0,0,0,,,
3,12,1837,0.05225,0,0.05,0,0,0.785262334,0.510755903,0,1,17,0.26125,0.26125,0,0,0,0,,,
3,12,1838,0.0505,0,0.05,0,0,0.759135081,0.49442371,0,1,17,0.2525,0.2525,0,0,0,0,,,
3,12,1839,0.06581,0,0.05,0,0,0.747365779,0.385888935,0,1,17,0.32905,0.32905,0,0,0,0,,,
3,12,1840,0.05139,0,0.05,0,0,0.783948726,0.307433548,0,1,17,0.25695,0.25695,0,0,0,0,,,
3,12,1841,0.05289,0,0.05,0,0,0.939865318,0.194586258,0,1,20,0.26445,0.26445,0,0,0,0,,,
3,12,1842,0.04906,0,0.05,0,0,1.246032022,0.087847871,0,1,20,0.2453,0.2453,0,0,0,0,,,
3,12,1843,0.05943,0,0.05,0,0,1.495498032,0.01736629,0,0,20,0.29715,0.29715,0,0,0,0,,,
3,12,1844,0.05239,0,0.05,0,0,1.692384045,0,0,-1,20,0.26195,0.26195,0,0,0,0,,,
3,12,1845,0.07612,0,0.05,0,0,1.733973784,0,0,-2,20,0.3806,0.3806,0,0,0,0,,,
3,12,1846,0.05267,0,0.05,0,0,1.571767926,0,0,-1,18,0.26335,0.26335,0,0,0,0,,,
3,12,1847,0.04724,0,0.05,0,0,1.262127487,0,0,-1.6,18,0.2362,0.2362,0,0,0,0,,,
3,12,1848,0.04487,0,0.05,0,0,0.95815875,0,0,-2,18,0.22435,0.22435,0,0,0,0,,,
3,13,1849,0.0493,0,0.05,0,0,0.646016218,0,0,-2.1,18,0.2465,0.2465,0,0,0,0,,,
3,13,1850,0.0309,0,0.05,0,0,0.525576651,0,0,-2,18,0.1545,0.1545,0,0,0,0,,,
3,13,1851,0.04137,0,0.05,0,0,0.473457867,0,0,-2,18,0.20685,0.20685,0,0,0,0,,,
3,13,1852,0.04248,0,0.05,0,0,0.460178145,0,0,-3,18,0.2124,0.2124,0,0,0,0,,,
3,13,1853,0.05044,0,0.05,0,0,0.459253848,0.00000761,0,-3,20,0.2522,0.2522,0,0,0,0,,,
3,13,1854,0.05354,0,0.05,0,0,0.514418281,0.027888613,0,-3,20,0.2677,0.2677,0,0,0,0,,,
3,13,1855,0.05031,0,0.05,0,0,0.672706117,0.107280194,0,-2,20,0.25155,0.25155,0,0,0,0,,,
3,13,1856,0.0613,0,0.05,0,0,0.882076772,0.232245258,0,-1,20,0.3065,0.3065,0,0,0,0,,,
3,13,1857,0.18104,0,0.05,0,0,0.843035914,0.340959516,0,0,17,0.9052,0.9052,0,0,0,0,,,
3,13,1858,0.06881,0,0.05,0,0,0.777074547,0.459732129,0,0,17,0.34405,0.34405,0,0,0,0,,,
3,13,1859,0.05592,0,0.05,0,0,0.787944161,0.513976226,0,2,17,0.2796,0.2796,0,0,0,0,,,
3,13,1860,0.04949,0,0.05,0,0,0.80482602,0.522277516,0,3,17,0.24745,0.24745,0,0,0,0,,,
3,13,1861,0.04947,0,0.05,0,0,0.785262334,0.510755903,0,4,17,0.24735,0.24735,0,0,0,0,,,
3,13,1862,0.04502,0,0.05,0,0,0.759135081,0.49442371,0,5,17,0.2251,0.2251,0,0,0,0,,,
3,13,1863,0.06485,0,0.05,0,0,0.747365779,0.385888935,0,5,17,0.32425,0.32425,0,0,0,0,,,
3,13,1864,0.07984,0,0.05,0,0,0.783948726,0.307433548,0,5,17,0.3992,0.3992,0,0,0,0,,,
3,13,1865,0.2736,0,0.05,0,0,0.939865318,0.194586258,0,4,20,1.368,1.368,0,0,0,0,,,
3,13,1866,0.08668,0,0.05,0,0,1.246032022,0.087847871,0,3,20,0.4334,0.4334,0,0,0,0,,,
3,13,1867,0.11229,0,0.05,0,0,1.495498032,0.01736629,0,3,20,0.56145,0.56145,0,0,0,0,,,
3,13,1868,0.04418,0,0.05,0,0,1.692384045,0,0,2,20,0.2209,0.2209,0,0,0,0,,,
3,13,1869,0.05034,0,0.05,0,0,1.733973784,0,0,1,20,0.2517,0.2517,0,0,0,0,,,
3,13,1870,0.03577,0,0.05,0,0,1.571767926,0,0,1,18,0.17885,0.17885,0,0,0,0,,,
3,13,1871,0.0284,0,0.05,0,0,1.262127487,0,0,0,18,0.142,0.142,0,0,0,0,,,
3,13,1872,0.00551,0,0.05,0,0,0.95815875,0,0,-1,18,0.02755,0.02755,0,0,0,0,,,
3,13,1873,0.03964,0,0.05,0,0,0.639442535,0,0,-1,18,0.1982,0.1982,0,0,0,0,,,
3,13,1874,0.05385,0,0.05,0,0,0.521629627,0,0,0,18,0.26925,0.26925,0,0,0,0,,,
3,13,1875,0.03662,0,0.05,0,0,0.470846629,0,0,0,18,0.1831,0.1831,0,0,0,0,,,
3,13,1876,0.03328,0,0.05,0,0,0.45881274,0,0,-1,18,0.1664,0.1664,0,0,0,0,,,
3,13,1877,0.01853,0,0.05,0,0,0.456582693,0.00000761,0,-1,20,0.09265,0.09265,0,0,0,0,,,
3,13,1878,0.03742,0,0.05,0,0,0.510321588,0.027888613,0,-1,20,0.1871,0.1871,0,0,0,0,,,
3,13,1879,0.04392,0,0.05,0,0,0.662080605,0.107280194,0,0,20,0.2196,0.2196,0,0,0,0,,,
3,13,1880,0.04817,0,0.05,0,0,0.86091541,0.232245258,0,0.6,20,0.24085,0.24085,0,0,0,0,,,
3,13,1881,0.0914,0,0.05,0,0,0.810598614,0.340959516,0,1,17,0.457,0.457,0,0,0,0,,,
3,13,1882,0.03654,0,0.05,0,0,0.732043489,0.459732129,0,3,17,0.1827,0.1827,0,0,0,0,,,
3,13,1883,0.03764,0,0.05,0,0,0.737027932,0.513976226,0,4,17,0.1882,0.1882,0,0,0,0,,,
3,13,1884,0.0388,0,0.05,0,0,0.752337261,0.522277516,0,5,17,0.194,0.194,0,0,0,0,,,
3,13,1885,0.04908,0,0.05,0,0,0.737451828,0.510755903,0,6,17,0.2454,0.2454,0,0,0,0,,,
3,13,1886,0.03672,0,0.05,0,0,0.715547049,0.49442371,0,7,17,0.1836,0.1836,0,0,0,0,,,
3,13,1887,0.0317,0,0.05,0,0,0.708240207,0.385888935,0,6,17,0.1585,0.1585,0,0,0,0,,,
3,13,1888,0.03677,0,0.05,0,0,0.746889753,0.307433548,0,7,17,0.18385,0.18385,0,0,0,0,,,
3,13,1889,0.03743,0,0.05,0,0,0.903947399,0.194586258,0,7,20,0.18715,0.18715,0,0,0,0,,,
3,13,1890,0.04066,0,0.05,0,0,1.210680091,0.087847871,0,6,20,0.2033,0.2033,0,0,0,0,,,
3,13,1891,0.04738,0,0.05,0,0,1.461187716,0.01736629,0,6,20,0.2369,0.2369,0,0,0,0,,,
3,13,1892,0.06689,0,0.05,0,0,1.658139291,0,0,5,20,0.33445,0.33445,0,0,0,0,,,
3,13,1893,0.03382,0,0.05,0,0,1.699118413,0,0,4,20,0.1691,0.1691,0,0,0,0,,,
3,13,1894,0.03739,0,0.05,0,0,1.536161069,0,0,4,18,0.18695,0.18695,0,0,0,0,,,
3,13,1895,0.03388,0,0.05,0,0,1.233834275,0,0,3,18,0.1694,0.1694,0,0,0,0,,,
3,13,1896,0.03418,0,0.05,0,0,0.942623904,0,0,3,18,0.1709,0.1709,0,0,0,0,,,
3,13,1897,0.03646,0,0.05,0,0,0.639442535,0,0,3,18,0.1823,0.1823,0,0,0,0,,,
3,13,1898,0.03567,0,0.05,0,0,0.521629627,0,0,2,18,0.17835,0.17835,0,0,0,0,,,
3,13,1899,0.03566,0,0.05,0,0,0.470846629,0,0,2,18,0.1783,0.1783,0,0,0,0,,,
3,13,1900,0.03489,0,0.05,0,0,0.45881274,0,0,2,18,0.17445,0.17445,0,0,0,0,,,
3,13,1901,0.03147,0,0.05,0,0,0.456582693,0.00000761,0,2,20,0.15735,0.15735,0,0,0,0,,,
3,13,1902,0.03872,0,0.05,0,0,0.510321588,0.027888613,0,2,20,0.1936,0.1936,0,0,0,0,,,
3,13,1903,0.04369,0,0.05,0,0,0.662080605,0.107280194,0,2,20,0.21845,0.21845,0,0,0,0,,,
3,13,1904,0.04404,0,0.05,0,0,0.86091541,0.232245258,0,2,20,0.2202,0.2202,0,0,0,0,,,
3,13,1905,0.04555,0,0.05,0,0,0.810598614,0.340959516,0,3,17,0.22775,0.22775,0,0,0,0,,,
3,13,1906,0.04613,0,0.05,0,0,0.732043489,0.459732129,0,3,17,0.23065,0.23065,0,0,0,0,,,
3,13,1907,0.04184,0,0.05,0,0,0.737027932,0.513976226,0,4,17,0.2092,0.2092,0,0,0,0,,,
3,13,1908,0.03991,0,0.05,0,0,0.752337261,0.522277516,0,5,17,0.19955,0.19955,0,0,0,0,,,
3,13,1909,0.03892,0,0.05,0,0,0.737451828,0.510755903,0,6,17,0.1946,0.1946,0,0,0,0,,,
3,13,1910,0.03817,0,0.05,0,0,0.715547049,0.49442371,0,6.6,17,0.19085,0.19085,0,0,0,0,,,
3,13,1911,0.03673,0,0.05,0,0,0.708240207,0.385888935,0,7,17,0.18365,0.18365,0,0,0,0,,,
3,13,1912,0.03514,0,0.05,0,0,0.746889753,0.307433548,0,7,17,0.1757,0.1757,0,0,0,0,,,
3,13,1913,0.03855,0,0.05,0,0,0.903947399,0.194586258,0,7,20,0.19275,0.19275,0,0,0,0,,,
3,13,1914,0.03669,0,0.05,0,0,1.210680091,0.087847871,0,6,20,0.18345,0.18345,0,0,0,0,,,
3,13,1915,0.04414,0,0.05,0,0,1.461187716,0.01736629,0,6,20,0.2207,0.2207,0,0,0,0,,,
3,13,1916,0.04292,0,0.05,0,0,1.658139291,0,0,5,20,0.2146,0.2146,0,0,0,0,,,
3,13,1917,0.03386,0,0.05,0,0,1.699118413,0,0,4,20,0.1693,0.1693,0,0,0,0,,,
3,13,1918,0.03322,0,0.05,0,0,1.536161069,0,0,4,18,0.1661,0.1661,0,0,0,0,,,
3,13,1919,0.03047,0,0.05,0,0,1.233834275,0,0,4,18,0.15235,0.15235,0,0,0,0,,,
3,13,1920,0.02632,0,0.05,0,0,0.942623904,0,0,3,18,0.1316,0.1316,0,0,0,0,,,
3,13,1921,0.02908,0,0.05,0,0,0.639442535,0,0,3,18,0.1454,0.1454,0,0,0,0,,,
3,13,1922,0.02523,0,0.05,0,0,0.521629627,0,0,3,18,0.12615,0.12615,0,0,0,0,,,
3,13,1923,0.02533,0,0.05,0,0,0.470846629,0,0,3,18,0.12665,0.12665,0,0,0,0,,,
3,13,1924,0.02522,0,0.05,0,0,0.45881274,0,0,3,18,0.1261,0.1261,0,0,0,0,,,
3,13,1925,0.02496,0,0.05,0,0,0.456582693,0.00000761,0,3,20,0.1248,0.1248,0,0,0,0,,,
3,13,1926,0.03117,0,0.05,0,0,0.510321588,0.027888613,0,3,20,0.15585,0.15585,0,0,0,0,,,
3,13,1927,0.0388,0,0.05,0,0,0.662080605,0.107280194,0,4,20,0.194,0.194,0,0,0,0,,,
3,13,1928,0.03778,0,0.05,0,0,0.86091541,0.232245258,0,3,20,0.1889,0.1889,0,0,0,0,,,
3,13,1929,0.04212,0,0.05,0,0,0.810598614,0.340959516,0,4,17,0.2106,0.2106,0,0,0,0,,,
3,13,1930,0.05436,0,0.05,0,0,0.732043489,0.459732129,0,5,17,0.2718,0.2718,0,0,0,0,,,
3,13,1931,0.05521,0,0.05,0,0,0.737027932,0.513976226,0,7,17,0.27605,0.27605,0,0,0,0,,,
3,13,1932,0.04794,0,0.05,0,0,0.752337261,0.522277516,0,7,17,0.2397,0.2397,0,0,0,0,,,
3,13,1933,0.03289,0,0.05,0,0,0.737451828,0.510755903,0,8,17,0.16445,0.16445,0,0,0,0,,,
3,13,1934,0.03114,0,0.05,0,0,0.715547049,0.49442371,0,9,17,0.1557,0.1557,0,0,0,0,,,
3,13,1935,0.0308,0,0.05,0,0,0.708240207,0.385888935,0,8,17,0.154,0.154,0,0,0,0,,,
3,13,1936,0.03475,0,0.05,0,0,0.746889753,0.307433548,0,8,17,0.17375,0.17375,0,0,0,0,,,
3,13,1937,0.03869,0,0.05,0,0,0.903947399,0.194586258,0,7,20,0.19345,0.19345,0,0,0,0,,,
3,13,1938,0.03655,0,0.05,0,0,1.210680091,0.087847871,0,6,20,0.18275,0.18275,0,0,0,0,,,
3,13,1939,0.0408,0,0.05,0,0,1.461187716,0.01736629,0,5,20,0.204,0.204,0,0,0,0,,,
3,13,1940,0.04159,0,0.05,0,0,1.658139291,0,0,3,20,0.20795,0.20795,0,0,0,0,,,
3,13,1941,0.04121,0,0.05,0,0,1.699118413,0,0,3,20,0.20605,0.20605,0,0,0,0,,,
3,13,1942,0.0343,0,0.05,0,0,1.536161069,0,0,2,18,0.1715,0.1715,0,0,0,0,,,
3,13,1943,0.02638,0,0.05,0,0,1.233834275,0,0,1,18,0.1319,0.1319,0,0,0,0,,,
3,13,1944,0.02731,0,0.05,0,0,0.942623904,0,0,2,18,0.13655,0.13655,0,0,0,0,,,
3,13,1945,0.02818,0,0.05,0,0,0.639442535,0,0,2,18,0.1409,0.1409,0,0,0,0,,,
3,13,1946,0.02246,0,0.05,0,0,0.521629627,0,0,1,18,0.1123,0.1123,0,0,0,0,,,
3,13,1947,0.00922,0,0.05,0,0,0.470846629,0,0,0,18,0.0461,0.0461,0,0,0,0,,,
3,13,1948,0.02705,0,0.05,0,0,0.45881274,0,0,0,18,0.13525,0.13525,0,0,0,0,,,
3,13,1949,0.02767,0,0.05,0,0,0.456582693,0.00000761,0,1,20,0.13835,0.13835,0,0,0,0,,,
3,13,1950,0.04073,0,0.05,0,0,0.510321588,0.027888613,0,0,20,0.20365,0.20365,0,0,0,0,,,
3,13,1951,0.03846,0,0.05,0,0,0.662080605,0.107280194,0,0,20,0.1923,0.1923,0,0,0,0,,,
3,13,1952,0.04077,0,0.05,0,0,0.86091541,0.232245258,0,3,20,0.20385,0.20385,0,0,0,0,,,
3,13,1953,0.04322,0,0.05,0,0,0.810598614,0.340959516,0,8,17,0.2161,0.2161,0,0,0,0,,,
3,13,1954,0.04613,0,0.05,0,0,0.732043489,0.459732129,0,10.7,17,0.23065,0.23065,0,0,0,0,,,
3,13,1955,0.04769,0,0.05,0,0,0.737027932,0.513976226,0,13,17,0.23845,0.23845,0,0,0,0,,,
3,13,1956,0.04902,0,0.05,0,0,0.752337261,0.522277516,0,15,17,0.2451,0.2451,0,0,0,0,,,
3,13,1957,0.05674,0,0.05,0,0,0.737451828,0.510755903,0,15,17,0.2837,0.2837,0,0,0,0,,,
3,13,1958,0.04805,0,0.05,0,0,0.715547049,0.49442371,0,15,17,0.24025,0.24025,0,0,0,0,,,
3,13,1959,0.04822,0,0.05,0,0,0.708240207,0.385888935,0,15,17,0.2411,0.2411,0,0,0,0,,,
3,13,1960,0.04756,0,0.05,0,0,0.746889753,0.307433548,0,16,17,0.2378,0.2378,0,0,0,0,,,
3,13,1961,0.05132,0,0.05,0,0,0.903947399,0.194586258,0,15,20,0.2566,0.2566,0,0,0,0,,,
3,13,1962,0.05113,0,0.05,0,0,1.210680091,0.087847871,0,13,20,0.25565,0.25565,0,0,0,0,,,
3,13,1963,0.10906,0,0.05,0,0,1.461187716,0.01736629,0,11,20,0.5453,0.5453,0,0,0,0,,,
3,13,1964,0.05813,0,0.05,0,0,1.658139291,0,0,10,20,0.29065,0.29065,0,0,0,0,,,
3,13,1965,0.05442,0,0.05,0,0,1.699118413,0,0,8,20,0.2721,0.2721,0,0,0,0,,,
3,13,1966,0.06207,0,0.05,0,0,1.536161069,0,0,7,18,0.31035,0.31035,0,0,0,0,,,
3,13,1967,0.0573,0,0.05,0,0,1.233834275,0,0,5,18,0.2865,0.2865,0,0,0,0,,,
3,13,1968,0.05608,0,0.05,0,0,0.942623904,0,0,5,18,0.2804,0.2804,0,0,0,0,,,
3,13,1969,0.05081,0,0.05,0,0,0.639442535,0,0,8,18,0.25405,0.25405,0,0,0,0,,,
3,13,1970,0.04236,0,0.05,0,0,0.521629627,0,0,9,18,0.2118,0.2118,0,0,0,0,,,
3,13,1971,0.04119,0,0.05,0,0,0.470846629,0,0,9,18,0.20595,0.20595,0,0,0,0,,,
3,13,1972,0.04856,0,0.05,0,0,0.45881274,0,0,9,18,0.2428,0.2428,0,0,0,0,,,
3,13,1973,0.05368,0,0.05,0,0,0.456582693,0.00000761,0,8,20,0.2684,0.2684,0,0,0,0,,,
3,13,1974,0.10532,0,0.05,0,0,0.510321588,0.027888613,0,8,20,0.5266,0.5266,0,0,0,0,,,
3,13,1975,0.10257,0,0.05,0,0,0.662080605,0.107280194,0,9,20,0.51285,0.51285,0,0,0,0,,,
3,13,1976,0.11022,0,0.05,0,0,0.86091541,0.232245258,0,11,20,0.5511,0.5511,0,0,0,0,,,
3,13,1977,0.10722,0,0.05,0,0,0.810598614,0.340959516,0,13,17,0.5361,0.5361,0,0,0,0,,,
3,13,1978,0.06567,0,0.05,0,0,0.732043489,0.459732129,0,15,17,0.32835,0.32835,0,0,0,0,,,
3,13,1979,0.05602,0,0.05,0,0,0.737027932,0.513976226,0,16,17,0.2801,0.2801,0,0,0,0,,,
3,13,1980,0.05886,0,0.05,0,0,0.752337261,0.522277516,0,18,17,0.2943,0.2943,0,0,0,0,,,
3,13,1981,0.05448,0,0.05,0,0,0.737451828,0.510755903,0,19,17,0.2724,0.2724,0,0,0,0,,,
3,13,1982,0.05682,0,0.05,0,0,0.715547049,0.49442371,0,19,17,0.2841,0.2841,0,0,0,0,,,
3,13,1983,0.05265,0,0.05,0,0,0.708240207,0.385888935,0,19,17,0.26325,0.26325,0,0,0,0,,,
3,13,1984,0.06302,0,0.05,0,0,0.746889753,0.307433548,0,20,17,0.3151,0.3151,0,0,0,0,,,
3,13,1985,0.06364,0,0.05,0,0,0.903947399,0.194586258,0,19,20,0.3182,0.3182,0,0,0,0,,,
3,13,1986,0.06601,0,0.05,0,0,1.210680091,0.087847871,0,18,20,0.33005,0.33005,0,0,0,0,,,
3,13,1987,0.06546,0,0.05,0,0,1.461187716,0.01736629,0,14,20,0.3273,0.3273,0,0,0,0,,,
3,13,1988,0.12141,0,0.05,0,0,1.658139291,0,0,12,20,0.60705,0.60705,0,0,0,0,,,
3,13,1989,0.13483,0,0.05,0,0,1.699118413,0,0,12,20,0.67415,0.67415,0,0,0,0,,,
3,13,1990,0.12399,0,0.05,0,0,1.536161069,0,0,9,18,0.61995,0.61995,0,0,0,0,,,
3,13,1991,0.06106,0,0.05,0,0,1.233834275,0,0,8,18,0.3053,0.3053,0,0,0,0,,,
3,13,1992,0.0485,0,0.05,0,0,0.942623904,0,0,6,18,0.2425,0.2425,0,0,0,0,,,
3,13,1993,0.05439,0,0.05,0,0,0.646016218,0,0,6,18,0.27195,0.27195,0,0,0,0,,,
3,13,1994,0.14932,0,0.05,0,0,0.525576651,0,0,4,18,0.7466,0.7466,0,0,0,0,,,
3,13,1995,0.16693,0,0.05,0,0,0.473457867,0,0,4,18,0.83465,0.83465,0,0,0,0,,,
3,13,1996,0.14815,0,0.05,0,0,0.460178145,0,0,4,18,0.74075,0.74075,0,0,0,0,,,
3,13,1997,0.11699,0,0.05,0,0,0.459253848,0.00000761,0,4,20,0.58495,0.58495,0,0,0,0,,,
3,13,1998,0.13941,0,0.05,0,0,0.514418281,0.027888613,0,5,20,0.69705,0.69705,0,0,0,0,,,
3,13,1999,0.11646,0,0.05,0,0,0.672706117,0.107280194,0,6,20,0.5823,0.5823,0,0,0,0,,,
3,13,2000,0.10526,0,0.05,0,0,0.882076772,0.232245258,0,7,20,0.5263,0.5263,0,0,0,0,,,
3,13,2001,0.10135,0,0.05,0,0,0.843035914,0.340959516,0,10,17,0.50675,0.50675,0,0,0,0,,,
3,13,2002,0.08662,0,0.05,0,0,0.777074547,0.459732129,0,13,17,0.4331,0.4331,0,0,0,0,,,
3,13,2003,0.07855,0,0.05,0,0,0.787944161,0.513976226,0,15,17,0.39275,0.39275,0,0,0,0,,,
3,13,2004,0.07715,0,0.05,0,0,0.80482602,0.522277516,0,15,17,0.38575,0.38575,0,0,0,0,,,
3,13,2005,0.10644,0,0.05,0,0,0.785262334,0.510755903,0,16,17,0.5322,0.5322,0,0,0,0,,,
3,13,2006,0.07798,0,0.05,0,0,0.759135081,0.49442371,0,14,17,0.3899,0.3899,0,0,0,0,,,
3,13,2007,0.0752,0,0.05,0,0,0.747365779,0.385888935,0,13,17,0.376,0.376,0,0,0,0,,,
3,13,2008,0.07029,0,0.05,0,0,0.783948726,0.307433548,0,12,17,0.35145,0.35145,0,0,0,0,,,
3,13,2009,0.06192,0,0.05,0,0,0.939865318,0.194586258,0,12,20,0.3096,0.3096,0,0,0,0,,,
3,13,2010,0.09873,0,0.05,0,0,1.246032022,0.087847871,0,11,20,0.49365,0.49365,0,0,0,0,,,
3,13,2011,0.07937,0,0.05,0,0,1.495498032,0.01736629,0,10,20,0.39685,0.39685,0,0,0,0,,,
3,13,2012,0.09102,0,0.05,0,0,1.692384045,0,0,9,20,0.4551,0.4551,0,0,0,0,,,
3,13,2013,0.08457,0,0.05,0,0,1.733973784,0,0,9,20,0.42285,0.42285,0,0,0,0,,,
3,13,2014,0.1188,0,0.05,0,0,1.571767926,0,0,10,18,0.594,0.594,0,0,0,0,,,
3,13,2015,0.07887,0,0.05,0,0,1.262127487,0,0,10,18,0.39435,0.39435,0,0,0,0,,,
3,13,2016,0.07407,0,0.05,0,0,0.95815875,0,0,9,18,0.37035,0.37035,0,0,0,0,,,
3,14,2017,0.0564,0,0.05,0,0,0.646016218,0,0,13,18,0.282,0.282,0,0,0,0,,,
3,14,2018,0.05099,0,0.05,0,0,0.525576651,0,0,11.4,18,0.25495,0.25495,0,0,0,0,,,
3,14,2019,0.06004,0,0.05,0,0,0.473457867,0,0,10,18,0.3002,0.3002,0,0,0,0,,,
3,14,2020,0.06448,0,0.05,0,0,0.460178145,0,0,11,18,0.3224,0.3224,0,0,0,0,,,
3,14,2021,0.06127,0,0.05,0,0,0.459253848,0.00000761,0,11,20,0.30635,0.30635,0,0,0,0,,,
3,14,2022,0.12387,0,0.05,0,0,0.514418281,0.027888613,0,12,20,0.61935,0.61935,0,0,0,0,,,
3,14,2023,0.12498,0,0.05,0,0,0.672706117,0.107280194,0,11,20,0.6249,0.6249,0,0,0,0,,,
3,14,2024,0.13673,0,0.05,0,0,0.882076772,0.232245258,0,11,20,0.68365,0.68365,0,0,0,0,,,
3,14,2025,0.1516,0,0.05,0,0,0.843035914,0.340959516,0,13,17,0.758,0.758,0,0,0,0,,,
3,14,2026,0.09435,0,0.05,0,0,0.777074547,0.459732129,0,14,17,0.47175,0.47175,0,0,0,0,,,
3,14,2027,0.0858,0,0.05,0,0,0.787944161,0.513976226,0,15,17,0.429,0.429,0,0,0,0,,,
3,14,2028,0.07853,0,0.05,0,0,0.80482602,0.522277516,0,15,17,0.39265,0.39265,0,0,0,0,,,
3,14,2029,0.08169,0,0.05,0,0,0.785262334,0.510755903,0,15,17,0.40845,0.40845,0,0,0,0,,,
3,14,2030,0.08265,0,0.05,0,0,0.759135081,0.49442371,0,15,17,0.41325,0.41325,0,0,0,0,,,
3,14,2031,0.06741,0,0.05,0,0,0.747365779,0.385888935,0,14,17,0.33705,0.33705,0,0,0,0,,,
3,14,2032,0.05183,0,0.05,0,0,0.783948726,0.307433548,0,15,17,0.25915,0.25915,0,0,0,0,,,
3,14,2033,0.05525,0,0.05,0,0,0.939865318,0.194586258,0,15,20,0.27625,0.27625,0,0,0,0,,,
3,14,2034,0.06314,0,0.05,0,0,1.246032022,0.087847871,0,13,20,0.3157,0.3157,0,0,0,0,,,
3,14,2035,0.07899,0,0.05,0,0,1.495498032,0.01736629,0,11,20,0.39495,0.39495,0,0,0,0,,,
3,14,2036,0.10525,0,0.05,0,0,1.692384045,0,0,11,20,0.52625,0.52625,0,0,0,0,,,
3,14,2037,0.07931,0,0.05,0,0,1.733973784,0,0,11,20,0.39655,0.39655,0,0,0,0,,,
3,14,2038,0.16643,0,0.05,0,0,1.571767926,0,0,11,18,0.83215,0.83215,0,0,0,0,,,
3,14,2039,0.10624,0,0.05,0,0,1.262127487,0,0,8,18,0.5312,0.5312,0,0,0,0,,,
