Total_Cost,839.1363358736586
Energy_Cost,649.3703743536013
Network_Cost,133.7878652185911
Peak_Day_Cost,0
Total_Revenue,0
Energy_Revenue,0
Primary_Reserve_Revenue,0
Temp_Deviation_Cost,55.978096301081024
CurtailCost,40889254459848445e-26
